provider,bench_name,extracted_name,unit,bench_key,instance,avg,std,min,max
azure,sys-benchmark,memory: totalops per second,ops/s,153690199563645472,A2-1 - eu,10536.865947855757,751.3720033415796,8393.11,12764.663333333336
azure,sys-benchmark,memory: totalops per second,ops/s,153690199563645472,A2-2 - eu,19829.72125607385,1796.96706109254,15003.003333333332,23358.063333333335
azure,sys-benchmark,memory: totalops per second,ops/s,153690199563645472,A4-1 - eu,19831.1891765286,1727.7107402031163,15125.793333333333,22372.429999999997
azure,sys-benchmark,memory: totalops per second,ops/s,153690199563645472,B2MS-1 - eu,23442.08370149252,2074.895091080709,18755.88333333333,31291.069999999996
azure,sys-benchmark,memory: totalops per second,ops/s,153690199563645472,B2MS-2 - eu,23610.35640727489,2148.5046766782375,19086.746666666662,33977.29666666667
azure,sys-benchmark,memory: totalops per second,ops/s,153690199563645472,B4MS-1 - eu,38250.499207708795,1811.9445886901624,33261.526666666665,47098.23333333334
azure,nench-benchmark,net speed - Leaseweb (NL),MiB/s,475873407177365117,A2-1 - eu,139.565712542704,43.11189760040982,13.923333333333332,256.09
azure,nench-benchmark,net speed - Leaseweb (NL),MiB/s,475873407177365117,A2-2 - eu,136.04598153547138,43.910371682622646,30.86666666666667,278.89
azure,nench-benchmark,net speed - Leaseweb (NL),MiB/s,475873407177365117,A4-1 - eu,138.31699950690333,44.3001886117565,4.706666666666667,275.20666666666665
azure,nench-benchmark,net speed - Leaseweb (NL),MiB/s,475873407177365117,B2MS-1 - eu,158.90411940298495,44.32880605861873,31.08666666666667,266.66333333333336
azure,nench-benchmark,net speed - Leaseweb (NL),MiB/s,475873407177365117,B2MS-2 - eu,156.01131186642814,45.235970265294746,32.92333333333333,278.99333333333334
azure,nench-benchmark,net speed - Leaseweb (NL),MiB/s,475873407177365117,B4MS-1 - eu,158.80852248394,45.95132403776528,44.556666666666665,272.09
azure,sys-benchmark,cpu: avg latency,ms,1491404484891978257,A2-1 - eu,0.3007407407407412,0.014913787397381001,0.25,0.34
azure,sys-benchmark,cpu: avg latency,ms,1491404484891978257,A2-2 - eu,0.29780855199222644,0.01318930548395925,0.25,0.3433333333333333
azure,sys-benchmark,cpu: avg latency,ms,1491404484891978257,A4-1 - eu,0.2991962524654842,0.012495725521375256,0.26,0.33
azure,sys-benchmark,cpu: avg latency,ms,1491404484891978257,B2MS-1 - eu,0.1274527363184081,0.006116757320784125,0.10000000000000002,0.17666666666666667
azure,sys-benchmark,cpu: avg latency,ms,1491404484891978257,B2MS-2 - eu,0.12719141323792504,0.006820429128361181,0.09000000000000001,0.14333333333333334
azure,sys-benchmark,cpu: avg latency,ms,1491404484891978257,B4MS-1 - eu,0.12827980014275564,0.005038311852341046,0.10000000000000002,0.14
azure,sys-benchmark,memory: avg latency,ms,2047814825220939480,A2-1 - eu,0.1880263157894748,0.014609051710251406,0.15666666666666665,0.25333333333333335
azure,sys-benchmark,memory: avg latency,ms,2047814825220939480,A2-2 - eu,0.19725947521865933,0.01867652815936473,0.16333333333333333,0.25
azure,sys-benchmark,memory: avg latency,ms,2047814825220939480,A4-1 - eu,0.1971104536489157,0.01819330033223995,0.17333333333333334,0.25333333333333335
azure,sys-benchmark,memory: avg latency,ms,2047814825220939480,B2MS-1 - eu,0.08433830845771129,0.008355077269804214,0.06,0.11
azure,sys-benchmark,memory: avg latency,ms,2047814825220939480,B2MS-2 - eu,0.08374180083482374,0.008196433441672462,0.06,0.10333333333333335
azure,sys-benchmark,memory: avg latency,ms,2047814825220939480,B4MS-1 - eu,0.1016202712348324,0.004923495606460554,0.08,0.11666666666666665
azure,sys-benchmark,fileio: avg latency,ms,2120460225368380839,A2-1 - eu,4.239193469785551,2.948738517579846,0.33,37.303333333333335
azure,sys-benchmark,fileio: avg latency,ms,2120460225368380839,A2-2 - eu,3.632504859086486,2.3418038322073067,0.33,10.896666666666667
azure,sys-benchmark,fileio: avg latency,ms,2120460225368380839,A4-1 - eu,3.689087771203144,2.408793022457931,0.33,11.003333333333332
azure,sys-benchmark,fileio: avg latency,ms,2120460225368380839,B2MS-1 - eu,0.34295522388059907,0.024515019886615398,0.33,0.5866666666666668
azure,sys-benchmark,fileio: avg latency,ms,2120460225368380839,B2MS-2 - eu,0.34224209898628655,0.021603893642504982,0.33,0.52
azure,sys-benchmark,fileio: avg latency,ms,2120460225368380839,B4MS-1 - eu,0.34212705210563965,0.022270844153883335,0.33,0.49333333333333335
azure,sys-benchmark,cpu: events per second,events/s,2517539083521921225,A2-1 - eu,6644.712295321641,321.0801654657061,5872.853333333333,7986.983333333334
azure,sys-benchmark,cpu: events per second,events/s,2517539083521921225,A2-2 - eu,13397.18474246841,601.7084347008886,11622.646666666667,15909.836666666664
azure,sys-benchmark,cpu: events per second,events/s,2517539083521921225,A4-1 - eu,13343.096646942797,566.1467147209862,12110.006666666666,15360.003333333332
azure,sys-benchmark,cpu: events per second,events/s,2517539083521921225,B2MS-1 - eu,15702.50244278606,775.0163331491482,11305.230000000001,19934.576666666668
azure,sys-benchmark,cpu: events per second,events/s,2517539083521921225,B2MS-2 - eu,15734.50071854502,905.025595277709,13760.796666666667,21692.673333333336
azure,sys-benchmark,cpu: events per second,events/s,2517539083521921225,B4MS-1 - eu,31178.375296216986,1336.2467848799593,28568.49,39480.763333333336
azure,sys-benchmark,memory: speed,MiB/s,3259939626861916371,A2-1 - eu,10536.865947855757,751.3720033415796,8393.11,12764.663333333336
azure,sys-benchmark,memory: speed,MiB/s,3259939626861916371,A2-2 - eu,19829.72125607385,1796.96706109254,15003.003333333332,23358.063333333335
azure,sys-benchmark,memory: speed,MiB/s,3259939626861916371,A4-1 - eu,19831.1891765286,1727.7107402031163,15125.793333333333,22372.429999999997
azure,sys-benchmark,memory: speed,MiB/s,3259939626861916371,B2MS-1 - eu,23442.08370149252,2074.895091080709,18755.88333333333,31291.069999999996
azure,sys-benchmark,memory: speed,MiB/s,3259939626861916371,B2MS-2 - eu,23610.35640727489,2148.5046766782375,19086.746666666662,33977.29666666667
azure,sys-benchmark,memory: speed,MiB/s,3259939626861916371,B4MS-1 - eu,38250.499207708795,1811.9445886901624,33261.526666666665,47098.23333333334
azure,web-benchmark,requests per second,req/s,3490373664981023085,A2-1 - eu,11.465007342143906,0.5008102299114124,9.79,14.63
azure,web-benchmark,requests per second,req/s,3490373664981023085,A2-2 - eu,23.339261418853265,0.921520239075158,20.27,29.55333333333333
azure,web-benchmark,requests per second,req/s,3490373664981023085,A4-1 - eu,23.32120315581855,0.8584529479544903,20.303333333333335,28.596666666666664
azure,web-benchmark,requests per second,req/s,3490373664981023085,B2MS-1 - eu,27.607960199004975,1.6205653969180174,19.61,36.76333333333333
azure,web-benchmark,requests per second,req/s,3490373664981023085,B2MS-2 - eu,27.584555754323183,1.7645539869952667,24.22666666666667,38.57333333333334
azure,web-benchmark,requests per second,req/s,3490373664981023085,B4MS-1 - eu,54.95164882226982,2.8145251474862594,49.09666666666667,69.39666666666666
azure,nench-benchmark,cpu - SHA256,seconds,3844019955784141471,A2-1 - eu,8.23643289409468,0.3851686493100673,6.914999999999999,9.302666666666667
azure,nench-benchmark,cpu - SHA256,seconds,3844019955784141471,A2-2 - eu,8.208540087463556,0.3896885735036101,6.611000000000001,9.291
azure,nench-benchmark,cpu - SHA256,seconds,3844019955784141471,A4-1 - eu,8.201485700197228,0.3828959763226843,6.916333333333333,9.402000000000001
azure,nench-benchmark,cpu - SHA256,seconds,3844019955784141471,B2MS-1 - eu,3.5132189054726366,0.19456880088243106,2.7486666666666664,5.289666666666666
azure,nench-benchmark,cpu - SHA256,seconds,3844019955784141471,B2MS-2 - eu,3.509060822898033,0.19635980524518906,2.52,4.102666666666667
azure,nench-benchmark,cpu - SHA256,seconds,3844019955784141471,B4MS-1 - eu,3.4827037830121355,0.1982895433858728,2.571,4.2683333333333335
azure,simple-cpu,mean duration,s,4067275809337275787,A2-1 - eu,0.4136011330309932,0.13005825129632245,0.24793386459350586,0.8540711402893066
azure,simple-cpu,mean duration,s,4067275809337275787,A2-2 - eu,0.3439934981094874,0.051733483507882795,0.23817310333251954,0.7587575912475586
azure,simple-cpu,mean duration,s,4067275809337275787,A4-1 - eu,0.3435431634180647,0.048950926088199946,0.2477785587310791,0.5174604892730713
azure,simple-cpu,mean duration,s,4067275809337275787,B2MS-1 - eu,0.17054696473918965,0.05229711419187319,0.0977022647857666,0.3720059871673584
azure,simple-cpu,mean duration,s,4067275809337275787,B2MS-2 - eu,0.17663149228036287,0.054767422323057285,0.08867373466491699,0.40836434364318847
azure,simple-cpu,mean duration,s,4067275809337275787,B4MS-1 - eu,0.1424276802218192,0.02028932044776256,0.09836926460266113,0.21847434043884278
azure,dd,speed,MB/s,4258505770555338092,A2-1 - eu,12.491659356725146,24.676406655932436,3.4799999999999995,339.65999999999997
azure,dd,speed,MB/s,4258505770555338092,A2-2 - eu,10.022256186317318,13.683845863410376,3.8,160.96
azure,dd,speed,MB/s,4258505770555338092,A4-1 - eu,9.474112426035513,11.42135606967512,3.6400000000000006,193.52
azure,dd,speed,MB/s,4258505770555338092,B2MS-1 - eu,17.684238805970143,4.144700789738498,6.68,29.160000000000004
azure,dd,speed,MB/s,4258505770555338092,B2MS-2 - eu,17.63976147883123,4.338148168609569,6.659999999999999,52.14
azure,dd,speed,MB/s,4258505770555338092,B4MS-1 - eu,18.213790149892933,3.921377963399361,7.08,30.660000000000004
azure,sys-benchmark,fileio: fileop - write,writes/s,4452457846742149668,A2-1 - eu,137.89506091617932,171.48993100995546,11.280000000000001,530.9066666666668
azure,sys-benchmark,fileio: fileop - write,writes/s,4452457846742149668,A2-2 - eu,148.6242031098154,170.02019149657946,19.003333333333334,530.4966666666666
azure,sys-benchmark,fileio: fileop - write,writes/s,4452457846742149668,A4-1 - eu,144.42243096646936,163.21997747721284,16.87,531.2233333333332
azure,sys-benchmark,fileio: fileop - write,writes/s,4452457846742149668,B2MS-1 - eu,512.0270248756221,25.53156295965137,339.1266666666666,531.84
azure,sys-benchmark,fileio: fileop - write,writes/s,4452457846742149668,B2MS-2 - eu,512.7938014311269,23.824465667490283,337.5366666666667,531.98
azure,sys-benchmark,fileio: fileop - write,writes/s,4452457846742149668,B4MS-1 - eu,512.8749179157744,25.302989330554528,354.8233333333333,531.8833333333333
azure,nench-benchmark,net speed - OVH BHS (CA),MiB/s,5066863949695642104,A2-1 - eu,23.312418252806264,2.0003170906857943,0.5766666666666667,27.76666666666667
azure,nench-benchmark,net speed - OVH BHS (CA),MiB/s,5066863949695642104,A2-2 - eu,23.367871720116636,1.6686225912081134,13.840000000000002,28.099999999999998
azure,nench-benchmark,net speed - OVH BHS (CA),MiB/s,5066863949695642104,A4-1 - eu,23.27795364891519,2.085923414071338,0.26333333333333336,27.916666666666668
azure,nench-benchmark,net speed - OVH BHS (CA),MiB/s,5066863949695642104,B2MS-1 - eu,23.348803482587087,1.5967488867993342,15.126666666666665,27.39
azure,nench-benchmark,net speed - OVH BHS (CA),MiB/s,5066863949695642104,B2MS-2 - eu,23.341937984496123,1.5563656751628157,19.143333333333334,27.50333333333333
azure,nench-benchmark,net speed - OVH BHS (CA),MiB/s,5066863949695642104,B4MS-1 - eu,23.435478229835848,1.5616271401747546,15.943333333333333,27.366666666666664
azure,nench-benchmark,cpu - bzip2,seconds,5192418002268815518,A2-1 - eu,13.683228404099554,0.5135899314434925,11.725333333333333,15.396333333333333
azure,nench-benchmark,cpu - bzip2,seconds,5192418002268815518,A2-2 - eu,13.66115281827018,0.5581175865353049,11.371666666666668,15.603666666666667
azure,nench-benchmark,cpu - bzip2,seconds,5192418002268815518,A4-1 - eu,13.670681952662715,0.5217456024495628,11.670666666666667,15.412333333333335
azure,nench-benchmark,cpu - bzip2,seconds,5192418002268815518,B2MS-1 - eu,5.983926865671643,0.32237642310043124,4.6433333333333335,8.698666666666666
azure,nench-benchmark,cpu - bzip2,seconds,5192418002268815518,B2MS-2 - eu,5.975348837209304,0.33306356072380333,4.365666666666667,7.5616666666666665
azure,nench-benchmark,cpu - bzip2,seconds,5192418002268815518,B4MS-1 - eu,5.9379628836545395,0.3410811369264798,4.371333333333333,7.63
azure,sys-benchmark,fileio: throughput - write,MiB/s,6227346240495591230,A2-1 - eu,2.1548196881091646,2.67950066551066,0.17333333333333334,8.296666666666667
azure,sys-benchmark,fileio: throughput - write,MiB/s,6227346240495591230,A2-2 - eu,2.3224562682215724,2.656457479108565,0.2966666666666667,8.29
azure,sys-benchmark,fileio: throughput - write,MiB/s,6227346240495591230,A4-1 - eu,2.2567258382642996,2.5503057374593796,0.26333333333333336,8.3
azure,sys-benchmark,fileio: throughput - write,MiB/s,6227346240495591230,B2MS-1 - eu,8.000437810945273,0.39888189606947,5.296666666666667,8.313333333333334
azure,sys-benchmark,fileio: throughput - write,MiB/s,6227346240495591230,B2MS-2 - eu,8.012364341085267,0.37229336536262475,5.273333333333333,8.313333333333333
azure,sys-benchmark,fileio: throughput - write,MiB/s,6227346240495591230,B4MS-1 - eu,8.013854389721624,0.3954136684722894,5.54,8.313333333333334
azure,nench-benchmark,ioping: sequential read speed,MiB/s,6252532861739733575,A2-1 - eu,420.3551390922406,267.1907822821591,1.0199999999999998,1004.2333333333332
azure,nench-benchmark,ioping: sequential read speed,MiB/s,6252532861739733575,A2-2 - eu,439.9336686103018,267.5550498069111,1.0199999999999998,992.6333333333333
azure,nench-benchmark,ioping: sequential read speed,MiB/s,6252532861739733575,A4-1 - eu,445.8229339250491,275.23251505540725,1.0633333333333335,972.5333333333333
azure,nench-benchmark,ioping: sequential read speed,MiB/s,6252532861739733575,B2MS-1 - eu,26.840049751243708,0.08536680439674756,26.03333333333333,26.96666666666667
azure,nench-benchmark,ioping: sequential read speed,MiB/s,6252532861739733575,B2MS-2 - eu,26.83023255813949,0.123443416843034,25.633333333333336,26.96666666666667
azure,nench-benchmark,ioping: sequential read speed,MiB/s,6252532861739733575,B4MS-1 - eu,38.68836545324762,0.3852245660655412,36.96666666666666,39.03333333333333
azure,download,speed,MB/s,6418500860098546032,A2-1 - eu,152.74076358296614,27.399265463397576,7.492,234.23600000000002
azure,download,speed,MB/s,6418500860098546032,A2-2 - eu,153.9823755458516,27.652127657822867,1.27,231.128
azure,download,speed,MB/s,6418500860098546032,A4-1 - eu,154.15113609467448,28.50007207121438,7.788000000000001,223.946
azure,download,speed,MB/s,6418500860098546032,B2MS-1 - eu,151.59899104477614,29.104086654881765,9.392000000000001,222.13599999999997
azure,download,speed,MB/s,6418500860098546032,B2MS-2 - eu,151.06306451612903,28.931829348736507,8.434000000000001,220.52800000000002
azure,download,speed,MB/s,6418500860098546032,B4MS-1 - eu,153.4939743040686,30.979778942558806,7.4319999999999995,225.13400000000001
azure,sys-benchmark,fileio: throughput - read,MiB/s,6589473807800645304,A2-1 - eu,3.2319322612085752,4.019377262802153,0.26666666666666666,12.443333333333333
azure,sys-benchmark,fileio: throughput - read,MiB/s,6589473807800645304,A2-2 - eu,3.4834329446064136,3.9848430181064867,0.45,12.433333333333332
azure,sys-benchmark,fileio: throughput - read,MiB/s,6589473807800645304,A4-1 - eu,3.384817554240631,3.825369171726769,0.39666666666666667,12.449999999999998
azure,sys-benchmark,fileio: throughput - read,MiB/s,6589473807800645304,B2MS-1 - eu,12.000631840796016,0.5983695796989343,7.946666666666666,12.463333333333333
azure,sys-benchmark,fileio: throughput - read,MiB/s,6589473807800645304,B2MS-2 - eu,12.018691115086467,0.5584343345569965,7.91,12.466666666666667
azure,sys-benchmark,fileio: throughput - read,MiB/s,6589473807800645304,B4MS-1 - eu,12.020506780870807,0.5930512865334061,8.316666666666668,12.466666666666667
azure,nench-benchmark,cpu - AES,seconds,6644453101062589692,A2-1 - eu,3.783071254270377,0.5280950233283424,2.4403333333333337,4.551
azure,nench-benchmark,cpu - AES,seconds,6644453101062589692,A2-2 - eu,3.7754263848396463,0.5424443417304776,2.4659999999999997,4.664000000000001
azure,nench-benchmark,cpu - AES,seconds,6644453101062589692,A4-1 - eu,3.791713510848124,0.535156341703755,2.4410000000000003,4.536333333333333
azure,nench-benchmark,cpu - AES,seconds,6644453101062589692,B2MS-1 - eu,1.749730348258706,0.3001847815877287,1.0099999999999998,2.861
azure,nench-benchmark,cpu - AES,seconds,6644453101062589692,B2MS-2 - eu,1.7685217650566478,0.28409030351443015,0.9833333333333334,2.444666666666667
azure,nench-benchmark,cpu - AES,seconds,6644453101062589692,B4MS-1 - eu,1.7483468950749463,0.28796794607286097,0.993,2.5673333333333335
azure,nench-benchmark,net speed - Online.net (FR),MiB/s,6677475743135380641,A2-1 - eu,153.9543191800877,25.080194472486458,3.3733333333333335,212.7266666666667
azure,nench-benchmark,net speed - Online.net (FR),MiB/s,6677475743135380641,A2-2 - eu,153.25993683187568,23.785801681555427,41.593333333333334,213.67
azure,nench-benchmark,net speed - Online.net (FR),MiB/s,6677475743135380641,A4-1 - eu,153.97241370808683,25.76257230971163,1.3233333333333335,208.62
azure,nench-benchmark,net speed - Online.net (FR),MiB/s,6677475743135380641,B2MS-1 - eu,161.103592039801,17.594283342010645,70.67,197.46
azure,nench-benchmark,net speed - Online.net (FR),MiB/s,6677475743135380641,B2MS-2 - eu,161.74797257006563,18.240474398338076,72.54,192.16333333333333
azure,nench-benchmark,net speed - Online.net (FR),MiB/s,6677475743135380641,B4MS-1 - eu,162.98072091363295,17.337576698840618,52.166666666666664,194.22
azure,sys-benchmark,fileio: fileop - read,reads/s,6720752362961090183,A2-1 - eu,206.84253654970763,257.23490545915735,16.923333333333332,796.3633333333333
azure,sys-benchmark,fileio: fileop - read,reads/s,6720752362961090183,A2-2 - eu,222.93618318756063,255.0300803801694,28.5,795.7400000000001
azure,sys-benchmark,fileio: fileop - read,reads/s,6720752362961090183,A4-1 - eu,216.63352071005923,244.82986644445086,25.30333333333333,796.8400000000001
azure,sys-benchmark,fileio: fileop - read,reads/s,6720752362961090183,B2MS-1 - eu,768.040517412935,38.297486615710156,508.69,797.7633333333333
azure,sys-benchmark,fileio: fileop - read,reads/s,6720752362961090183,B2MS-2 - eu,769.1909332140725,35.73661669030582,506.3066666666667,797.9733333333334
azure,sys-benchmark,fileio: fileop - read,reads/s,6720752362961090183,B4MS-1 - eu,769.3121556031402,37.95452536681596,532.23,797.8299999999999
azure,sys-benchmark,threads: avg latency,ms,6722338141364107840,A2-1 - eu,178.16955165692016,23.476380836758988,130.71,219.47333333333333
azure,sys-benchmark,threads: avg latency,ms,6722338141364107840,A2-2 - eu,85.73635325558791,8.360119994894989,67.15333333333332,101.24333333333334
azure,sys-benchmark,threads: avg latency,ms,6722338141364107840,A4-1 - eu,86.29494082840232,8.248103234044567,68.59333333333333,102.43333333333334
azure,sys-benchmark,threads: avg latency,ms,6722338141364107840,B2MS-1 - eu,96.84678606965174,9.027188776438242,67.33,144.39
azure,sys-benchmark,threads: avg latency,ms,6722338141364107840,B2MS-2 - eu,97.28545020870601,8.503277585753262,72.8,109.46666666666665
azure,sys-benchmark,threads: avg latency,ms,6722338141364107840,B4MS-1 - eu,56.28567451820129,4.436537757949999,44.44,63.11333333333334
azure,nench-benchmark,net speed - Softlayer DAL (US),MiB/s,7439339171936563577,A2-1 - eu,10.479038555392872,2.464009647536156,0.22999999999999998,14.066666666666668
azure,nench-benchmark,net speed - Softlayer DAL (US),MiB/s,7439339171936563577,A2-2 - eu,10.755274538386782,2.4277626619015944,2.49,14.886666666666668
azure,nench-benchmark,net speed - Softlayer DAL (US),MiB/s,7439339171936563577,A4-1 - eu,10.8822090729783,2.3091626565695482,0.08,14.62
azure,nench-benchmark,net speed - Softlayer DAL (US),MiB/s,7439339171936563577,B2MS-1 - eu,11.1258184079602,0.8400400163431199,5.82,14.196666666666665
azure,nench-benchmark,net speed - Softlayer DAL (US),MiB/s,7439339171936563577,B2MS-2 - eu,11.141610017889084,0.7794346610533006,7.36,13.266666666666666
azure,nench-benchmark,net speed - Softlayer DAL (US),MiB/s,7439339171936563577,B4MS-1 - eu,11.118679514632397,0.8556639215344375,6.29,13.53
azure,dd,speed,MB/s,7528047551808064643,A2-1 - eu,24.22354319180091,1.5644787882860025,20.720000000000002,26.139999999999997
azure,dd,speed,MB/s,7528047551808064643,A2-2 - eu,24.842653061224503,0.7650973617053101,23.14,26.080000000000002
azure,dd,speed,MB/s,7528047551808064643,A4-1 - eu,24.85600591715978,0.7702467290866214,22.119999999999997,26.02
azure,dd,speed,MB/s,7528047551808064643,B2MS-1 - eu,24.644746268656764,0.13769242204166685,23.54,24.96
azure,dd,speed,MB/s,7528047551808064643,B2MS-2 - eu,24.626100178890894,0.15673927847141103,23.419999999999998,24.96
azure,dd,speed,MB/s,7528047551808064643,B4MS-1 - eu,24.695888650963614,0.09441150692136707,24.02,24.98
azure,nench-benchmark,dd: avg sequential write speed,MiB/s,8215464945535250370,A2-1 - eu,22.965119570522265,0.6119612541583134,21.51,23.61
azure,nench-benchmark,dd: avg sequential write speed,MiB/s,8215464945535250370,A2-2 - eu,23.13968415937806,0.24055635841762235,21.810000000000002,23.546666666666667
azure,nench-benchmark,dd: avg sequential write speed,MiB/s,8215464945535250370,A4-1 - eu,23.124008875739676,0.2529245316028799,21.116666666666667,23.53333333333333
azure,nench-benchmark,dd: avg sequential write speed,MiB/s,8215464945535250370,B2MS-1 - eu,23.902910447761286,0.03842442036885961,23.576666666666664,23.98
azure,nench-benchmark,dd: avg sequential write speed,MiB/s,8215464945535250370,B2MS-2 - eu,23.899853905784184,0.049452231718837836,23.33666666666667,24.03
azure,nench-benchmark,dd: avg sequential write speed,MiB/s,8215464945535250370,B4MS-1 - eu,23.82080656673805,0.03766290553961178,23.26,23.94
azure,nench-benchmark,ioping: avg seek rate,us,8356254366024703100,A2-1 - eu,313.4291361639823,113.26748934854356,68.26666666666667,637.4
azure,nench-benchmark,ioping: avg seek rate,us,8356254366024703100,A2-2 - eu,244.66251214771648,83.23698675261832,73.23333333333333,642.4000000000001
azure,nench-benchmark,ioping: avg seek rate,us,8356254366024703100,A4-1 - eu,238.4467455621302,80.91682645907312,64.86666666666667,778.6
azure,nench-benchmark,ioping: avg seek rate,us,8356254366024703100,B2MS-1 - eu,377.0720895522387,8.136632515044324,372.6000000000001,510.2666666666667
azure,nench-benchmark,ioping: avg seek rate,us,8356254366024703100,B2MS-2 - eu,376.4100477042341,4.412443362743683,373.06666666666666,423.86666666666673
azure,nench-benchmark,ioping: avg seek rate,us,8356254366024703100,B4MS-1 - eu,270.5894361170592,17.84601604664603,254.30000000000004,368.3
azure,sys-benchmark,fileio: fileop - fsync,fsyncs/s,8766350035083187848,A2-1 - eu,442.28190545808957,548.7444898581588,37.196666666666665,1699.97
azure,sys-benchmark,fileio: fileop - fsync,fsyncs/s,8766350035083187848,A2-2 - eu,476.6328279883381,544.0488352157653,61.44333333333333,1699.3166666666666
azure,sys-benchmark,fileio: fileop - fsync,fsyncs/s,8766350035083187848,A4-1 - eu,463.19386094674553,522.2854203179921,54.47,1700.3266666666668
azure,sys-benchmark,fileio: fileop - fsync,fsyncs/s,8766350035083187848,B2MS-1 - eu,1639.4796567164174,81.68662233087808,1085.8933333333334,1702.7533333333333
azure,sys-benchmark,fileio: fileop - fsync,fsyncs/s,8766350035083187848,B2MS-2 - eu,1641.959490161001,76.26230663300392,1081.5433333333333,1703.62
azure,sys-benchmark,fileio: fileop - fsync,fsyncs/s,8766350035083187848,B4MS-1 - eu,1642.2108351177744,81.00140061513696,1136.6233333333334,1703.2633333333333
azure,nench-benchmark,net speed - Cachefly CDN,MiB/s,8807230157385853463,A2-1 - eu,141.3598389458273,32.173055136480485,3.2466666666666666,231.54333333333332
azure,nench-benchmark,net speed - Cachefly CDN,MiB/s,8807230157385853463,A2-2 - eu,141.57515549076763,30.3984366022169,1.075,231.35333333333332
azure,nench-benchmark,net speed - Cachefly CDN,MiB/s,8807230157385853463,A4-1 - eu,142.29061637080864,32.230897268980236,2.7100000000000004,228.91666666666666
azure,nench-benchmark,net speed - Cachefly CDN,MiB/s,8807230157385853463,B2MS-1 - eu,106.59438805970154,38.063604540599435,5.073333333333333,238.66
azure,nench-benchmark,net speed - Cachefly CDN,MiB/s,8807230157385853463,B2MS-2 - eu,105.76563506261184,38.76432703526541,0.135,234.58333333333334
azure,nench-benchmark,net speed - Cachefly CDN,MiB/s,8807230157385853463,B4MS-1 - eu,102.47027123483218,37.20571549886197,3.046666666666667,221.2
azure,download,speed,MB/s,8895837632867659620,A2-1 - eu,174.9251112737921,48.44223218225928,1.4599999999999997,251.58399999999997
azure,download,speed,MB/s,8895837632867659620,A2-2 - eu,174.47122707423583,47.425379031646116,9.994,253.43400000000003
azure,download,speed,MB/s,8895837632867659620,A4-1 - eu,176.4224142011837,49.802952536066265,0.582,262.464
azure,download,speed,MB/s,8895837632867659620,B2MS-1 - eu,192.47491641791058,46.70608689716593,8.774000000000001,248.446
azure,download,speed,MB/s,8895837632867659620,B2MS-2 - eu,192.6291180679788,46.609649033916654,15.034,253.24399999999997
azure,download,speed,MB/s,8895837632867659620,B4MS-1 - eu,193.21701498929352,45.98405248479813,13.62,253.93
